zid,xvoucher,xdate,xyear,xper,xcode,xastname,xastcatg,xastbook,xasttype,xastunit,xastbr,xastloc,xdiv,xsec,xproj,xdepmeth,xpurdate,xcur,xexch,xprime,xbase,xsup,xinvno,xnomlife,xestlife,xslvval,xretdate,xdepfactor,xprvunit,xprvbr,xprvloc,xprvdiv,xprvsec,xprvproj,xleasestat,xmortgstat,xassetstat,xpornum,xdateto,xcus,xmodel,xcondition,xmaxload,xunitalt,xmfgyear,xorigin,xmanufacturer,xarea,xthana,xmouza,xareagovt,xareaphys,xaruntgovt,xaruntphys,xdistrict,xdept,xsubdept,xglref,xlong,xdateord,xname,xalias,xrate,xratesys,xmarginsys,xinstalno,xappamt,xacccat,xtrnfa,xempnum,xdatework,xdocnum,xdocrow,xaction,xtag
,,31/8/2013,,,,JCPL consultant fee as at 28.02.13,CAT31,,TYP01,,,Facility,InVivos,,,SL - Straight Line,28/2/2013,SGD,1,1409221.58,1409221.58,,,208,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11203,,,,,,,
,,31/8/2013,,,,JCPL consultant fee as at 30.11.12,CAT31,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,60014.22,60014.22,,,211,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11203,,,,,,,
,,31/8/2013,,,,JCPL consultant fee as at 31.05.13,CAT31,,TYP01,,,Facility,InVivos,,,SL - Straight Line,31/5/2013,SGD,1,6373.17,6373.17,,,205,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11207,,,,,,,
,,31/8/2013,,,,JCPL Resident site staff as at 28.02.13,CAT28,,TYP01,,,Facility,InVivos,,,SL - Straight Line,28/2/2013,SGD,1,314731.29,314731.29,,,208,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11207,,,,,,,
,,31/8/2013,,,,JCPL Resident site staff as at 30.11.12,CAT28,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,6191.94,6191.94,,,211,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11207,,,,,,,
,,31/8/2013,,,,JCPL Resident site staff as at 31.01.13,CAT28,,TYP01,,,Facility,InVivos,,,SL - Straight Line,31/1/2013,SGD,1,6251.2,6251.2,,,209,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11207,,,,,,,
,,31/8/2013,,,,JCPL Resident site staff as at 31.03.13,CAT28,,TYP01,,,Facility,InVivos,,,SL - Straight Line,31/3/2013,SGD,1,6311.59,6311.59,,,207,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11207,,,,,,,
,,31/8/2013,,,,JCPL Resident site staff as at 31.12.12,CAT28,,TYP01,,,Facility,InVivos,,,SL - Straight Line,31/12/2012,SGD,1,167.5,167.5,,,210,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-11211,,,,,,,
,,31/8/2013,,,,JCPL-FSSD plan/waiver fee reimbursement,CAT27,,TYP01,,,Facility,InVivos,,,SL - Straight Line,28/3/2013,SGD,1,9127.51,9127.51,,,207,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-12101,,,,,,,
,,31/8/2013,,,,Jungheinrich Electric Pedestrian Stacker ,CAT37,,TYP01,,,Facility,InVivos,,,SL - Straight Line,6/12/2012,SGD,1,459.38,459.38,,,72,63,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2101-0002,,,,,,,,,,1-12117,,,,,,,
,,31/8/2013,,,,Justrite 4 drum spill control,CAT42,,TYP01,,,Facility,InVivos,,,SL - Straight Line,22/3/2013,SGD,1,481.25,481.25,,,72,66,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2117-0004,,,,,,,,,,1-12117,,,,,,,
,,31/8/2013,,,,Justrite 4 drum spill control,CAT42,,TYP01,,,Facility,InVivos,,,SL - Straight Line,22/3/2013,SGD,1,853.27,853.27,,,72,66,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2117-0005,,,,,,,,,,1-12115,,,,,,,
,,31/8/2013,,,,Karcher - Wet & dry vacuum cleaner,CAT16,,TYP01,,,Facility,InVivos,,,SL - Straight Line,25/9/2012,SGD,1,216.48,216.48,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2115-0017,,,,,,,,,,1-12115,,,,,,,
,,31/8/2013,,,,Krups Dolc - Circolo multi beverage coffee,CAT16,,TYP01,,,Facility,InVivos,,,SL - Straight Line,25/9/2012,SGD,1,6949.17,6949.17,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2115-0011,,,,,,,,,,1-12211,,,,,,,
,,31/8/2013,,,,KVM Switch,CAT26,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,167.18,167.18,,,84,74,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2211-0001,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,"L shape work top,single curve wooden desk end panel",CAT19,,TYP01,,,Apple ,InVivos,,,SL - Straight Line,2/8/2010,SGD,1,118.62,118.62,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0011,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,"L shape work top,single curve wooden desk end panel",CAT19,,TYP01,,,Reception Area,InVivos,,,SL - Straight Line,2/8/2010,SGD,1,118.62,118.62,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0012,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,"L shape work top,single curve wooden desk end panel",CAT19,,TYP01,,,Victor ,InVivos,,,SL - Straight Line,2/8/2010,SGD,1,118.62,118.62,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0013,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,"L shape work top,single curve wooden desk end panel",CAT19,,TYP01,,,Spare ,InVivos,,,SL - Straight Line,2/8/2010,SGD,1,118.62,118.62,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,5101-0014,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,"L shape work top,single curve wooden desk end panel",CAT19,,TYP01,,,Rini ,InVivos,,,SL - Straight Line,2/8/2010,SGD,1,187.51,187.51,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FIN,,5101-0015,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Lab stool,CAT19,,TYP01,,,QC Laboratory,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,275,275,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,VET,,5101-0213,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Lab stool,CAT19,,TYP01,,,QC Laboratory,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,275,275,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,VET,,5101-0214,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Lab stool,CAT19,,TYP01,,,QC Laboratory,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,275,275,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,VET,,5101-0215,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Lab stool,CAT19,,TYP01,,,SAS/Euthanasia room,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,335.79,335.79,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,VET,,5101-0216,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Lateral filing cabinet,CAT19,,TYP01,,,Filing area,InVivos,,,SL - Straight Line,2/8/2010,SGD,1,312.51,312.51,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0044,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Leather stool,CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,458.34,458.34,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,5101-0244,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Leather stool,CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,1461.03,1461.03,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,5101-0245,,,,,,,,,,1-13101,,,,,,,
,,31/8/2013,,,,"Lenovo Think Pad T400 & Samsung 19"" LCD",CAT13,,TYP01,,,Ivy,InVivos,,,SL - Straight Line,6/1/2010,SGD,1,0,0,,,36,0,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,HR,,3101-0004,,,,,,,,,,1-13101,,,,,,,
,,31/8/2013,,,,Lenovo Think Pad T400 (29/1/10),CAT13,,TYP01,,,Glenn,InVivos,,,SL - Straight Line,6/1/2010,SGD,1,0,0,,,36,0,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FMS,,3101-0002,,,,,,,,,,1-13101,,,,,,,
,,31/8/2013,,,,"Lenovo Thinkpad i7 multi-touch W3G 14"" premium HD",CAT13,,TYP01,,,Chris Sear,InVivos,,,SL - Straight Line,8/7/2013,SGD,1,193.3,193.3,,,36,34,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,3101-0035,,,,,,,,,,1-12115,,,,,,,
,,31/8/2013,,,,LG - Bar fridge,CAT16,,TYP01,,,Facility,InVivos,,,SL - Straight Line,25/9/2012,SGD,1,737.11,737.11,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2115-0008,,,,,,,,,,1-12119,,,,,,,
,,31/8/2013,,,,Lian Seng-1 units of electronic balance,CAT36,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,737.11,737.11,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2119-0003,,,,,,,,,,1-12119,,,,,,,
,,31/8/2013,,,,Lian Seng-1 units of electronic balance,CAT36,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,737.11,737.11,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2119-0004,,,,,,,,,,1-12119,,,,,,,
,,31/8/2013,,,,Lian Seng-1 units of electronic balance,CAT36,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,737.11,737.11,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2119-0005,,,,,,,,,,1-12119,,,,,,,
,,31/8/2013,,,,Lian Seng-1 units of electronic balance,CAT36,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,737.11,737.11,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2119-0006,,,,,,,,,,1-12119,,,,,,,
,,31/8/2013,,,,Lian Seng-1 units of electronic balance,CAT36,,TYP01,,,Facility,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,33428.33,33428.33,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2119-0007,,,,,,,,,,1-11219,,,,,,,
,,31/8/2013,,,,Lightning Protection System,CAT30,,TYP01,,,Facility,InVivos,,,SL - Straight Line,1/3/2013,SGD,1,157.99,157.99,,,211,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back arm chair  & delivery ,CAT19,,TYP01,,,Chris ,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,103.68,103.68,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0080,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back arm chair  & delivery ,CAT19,,TYP01,,,Chris ,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,96.99,96.99,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0081,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back arm chair M-0010,CAT19,,TYP01,,,Chris ,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,96.98,96.98,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0053,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back arm chair M-0010,CAT19,,TYP01,,,Chris ,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,78.92,78.92,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0054,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back arm chiar in fabric E-2400,CAT19,,TYP01,,,Meeting Room,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,78.91,78.91,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0064,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back arm chiar in fabric E-2400,CAT19,,TYP01,,,Meeting Room,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,78.91,78.91,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0065,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back arm chiar in fabric E-2400,CAT19,,TYP01,,,Meeting Room,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,78.91,78.91,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0066,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back arm chiar in fabric E-2400,CAT19,,TYP01,,,Meeting Room,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,78.91,78.91,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0067,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back arm chiar in fabric E-2400,CAT19,,TYP01,,,Meeting Room,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,78.91,78.91,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0068,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back arm chiar in fabric E-2400,CAT19,,TYP01,,,Meeting Room,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,78.91,78.91,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0069,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back arm chiar in fabric E-2400,CAT19,,TYP01,,,Meeting Room,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,78.91,78.91,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0070,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back arm chiar in fabric E-2400,CAT19,,TYP01,,,Meeting Room,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,175,175,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0071,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back mesh chair for visitor chair,CAT19,,TYP01,,,Veterinarian ,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,VET,,5101-0143,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back mesh chair for visitor chair,CAT19,,TYP01,,,Veterinarian ,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,VET,,5101-0144,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back mesh chair for visitor chair,CAT19,,TYP01,,,Aisah ,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,5101-0148,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back mesh chair for visitor chair,CAT19,,TYP01,,,Aisah ,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,5101-0149,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back mesh chair for visitor chair,CAT19,,TYP01,,,Sales and development,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.68,256.68,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0173,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back mesh chair for visitor chair,CAT19,,TYP01,,,Sales and development,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.68,256.68,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0174,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back mesh chair for visitor chair,CAT19,,TYP01,,,Regulatory specialist,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,RC,,5101-0178,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back mesh chair for visitor chair,CAT19,,TYP01,,,Regulatory specialist,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,RC,,5101-0179,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back mesh chair for visitor chair,CAT19,,TYP01,,,Customer Service,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0183,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Low back mesh chair for visitor chair,CAT19,,TYP01,,,Customer Service,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,23671.39,23671.39,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0184,,,,,,,,,,1-12313,,,,,,,
,,31/8/2013,,,,LPG (Liquified Petroleum Gas) System,CAT32,,TYP01,,,Facility,InVivos,,,SL - Straight Line,3/6/2012,SGD,1,23133.4,23133.4,,,96,86,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2313-0001,,,,,,,,,,1-12313,,,,,,,
,,31/8/2013,,,,LPG (Liquified Petroleum Gas) System,CAT32,,TYP01,,,Facility,InVivos,,,SL - Straight Line,4/6/2012,SGD,1,23133.4,23133.4,,,96,86,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2313-0002,,,,,,,,,,1-12313,,,,,,,
,,31/8/2013,,,,LPG (Liquified Petroleum Gas) System,CAT32,,TYP01,,,Facility,InVivos,,,SL - Straight Line,5/6/2012,SGD,1,117.29,117.29,,,96,86,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2313-0003,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,L-shape counter top c.w straight return: 1200/950L x 300/300W x 25mmT,CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,2/8/2010,SGD,1,125,125,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,5101-0016,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Magnetic whiteboard,CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,183.33,183.33,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,5101-0249,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Magnetic whiteboard,CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,183.33,183.33,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,5101-0250,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Magnetic whiteboard,CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,183.33,183.33,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,5101-0251,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Magnetic whiteboard,CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,183.33,183.33,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,5101-0252,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Magnetic whiteboard,CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,183.33,183.33,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,5101-0253,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Magnetic whiteboard,CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,1602287.5,1602287.5,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,5101-0254,,,,,,,,,,1-11215,,,,,,,
,,31/8/2013,,,,"Main Electrical System (Substation, LT Switchgears, DB, Lighting & Controls, Powerpoints, Detectors and structured cablings)",CAT33,,TYP01,,,Facility,InVivos,,,SL - Straight Line,1/3/2013,SGD,1,657.3,657.3,,,211,201,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,,,,,,,,,,,1-12107,,,,,,,
,,31/8/2013,,,,MD100 Chlorine Duo Tablets ,CAT40,,TYP01,,,Facility,InVivos,,,SL - Straight Line,18/4/2013,SGD,1,884.03,884.03,,,72,67,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2107-0011,,,,,,,,,,1-12119,,,,,,,
,,31/8/2013,,,,"Mechanical workbench using 2"" x 2"" SS304 s/steel",CAT36,,TYP01,,,Facility,InVivos,,,SL - Straight Line,11/4/2013,SGD,1,204.12,204.12,,,72,67,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2119-0009,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Metal filing cabinet & delivery,CAT19,,TYP01,,,Ivy ,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,1306.27,1306.27,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,HR,,5101-0085,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0001,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0002,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0003,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0004,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0005,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0006,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0007,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0008,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0009,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0010,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0011,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0012,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0013,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0014,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0015,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0016,,,,,,,,,,1-12109,,,,,,,
